
Open,MUAP410V 017,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6699,Aug 25, 2014,Dec 19, 2014,   - , ,Maria Ortega Rojas,1/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 019,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,10816,Aug 25, 2014,Dec 19, 2014,Tue, Thu  11:00 AM - 11:50 AM, ,Maria Ortega Rojas,3/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 021,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6700,Aug 25, 2014,Dec 19, 2014,   - , ,Timothy Thompson,2/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 024,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6701,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,4/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 025,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8898,Aug 25, 2014,Dec 19, 2014,   - , , ,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 029,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6702,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 032,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6703,Aug 25, 2014,Dec 19, 2014,   - , ,Claudia Burson,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 036,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6705,Aug 25, 2014,Dec 19, 2014,   - , ,Theresa Delaplain,5/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 039,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6706,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Chamberlain,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 040,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6707,Aug 25, 2014,Dec 19, 2014,Tue, Thu  12:30 PM - 1:45 PM, ,Chal Ragsdale,9/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 045,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8897,Aug 25, 2014,Dec 19, 2014,   - , ,Tomoko Kashiwagi,0/36,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 046,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6709,Aug 25, 2014,Dec 19, 2014,   - , ,Jura Margulis,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 047,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6710,Aug 25, 2014,Dec 19, 2014,   - , ,Henry Runkles,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 051,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6711,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  2:00 PM - 2:50 PM, ,Stan Morris,1/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 054,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6712,Aug 25, 2014,Dec 19, 2014,   - , ,Cory Mixdorf,1/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 057,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6713,Aug 25, 2014,Dec 19, 2014,   - , ,Richard Rulli,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 061,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,7855,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Pierce,3/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 064,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,7874,Aug 25, 2014,Dec 19, 2014,   - , ,Paulo Eskitch,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 067,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6765,Aug 25, 2014,Dec 19, 2014,Tue  2:00 PM - 3:15 PM,MUSC0321,Er Gene Kahng,1/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 071,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6794,Aug 25, 2014,Dec 19, 2014,   - , ,Stephen Caldwell,2/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 072,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8896,Aug 25, 2014,Dec 19, 2014,   - , ,Moon Park,1/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 073,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,9618,Aug 25, 2014,Dec 19, 2014,   - , ,David Malis,1/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V 075,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,11637,Aug 25, 2014,Dec 19, 2014,   - , ,Donna Rollene,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410V L001,Applied Major Voice/Instrument IV  (Sp, Su, Fa),Laboratory,Regular Academic Session,1 - 4,6714,Aug 25, 2014,Dec 19, 2014,Wed  3:05 PM - 3:55 PM, ,Ronda Mains,37/276,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH 016,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8899,Aug 25, 2014,Dec 19, 2014,Tue, Thu  11:00 AM - 11:50 AM, ,Ronda Mains,1/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH 017,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6717,Aug 25, 2014,Dec 19, 2014,   - , ,Maria Ortega Rojas,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH 019,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,10817,Aug 25, 2014,Dec 19, 2014,Tue  11:00 AM - 11:50 AM, ,Maria Ortega Rojas,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH 024,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6719,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH 046,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6729,Aug 25, 2014,Dec 19, 2014,   - , ,Jura Margulis,1/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH 051,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6731,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  2:00 PM - 2:50 PM, ,Stan Morris,1/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH 072,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,6738,Aug 25, 2014,Dec 19, 2014,   - , ,Moon Park,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH 073,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,9619,Aug 25, 2014,Dec 19, 2014,   - , ,David Malis,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP410VH M001,Honors Applied Major Voice/Instrument IV  (Sp, Su, Fa),Laboratory,Regular Academic Session,1 - 4,6739,Aug 25, 2014,Dec 19, 2014,Wed  3:05 PM - 3:55 PM, ,Ronda Mains,3/230,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 001,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,7592,Aug 25, 2014,Dec 19, 2014,   - , ,Michael Montgomery,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 004,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8905,Aug 25, 2014,Dec 19, 2014,   - , ,Lia Uribe,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 007,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8906,Aug 25, 2014,Dec 19, 2014,   - , ,Stephen Gates,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 010,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8907,Aug 25, 2014,Dec 19, 2014,   - , ,Nophachai Cholthitchanta,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 013,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8908,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Pierce,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 016,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8909,Aug 25, 2014,Dec 19, 2014,Tue, Thu  11:00 AM - 11:50 AM, ,Ronda Mains,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 017,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8910,Aug 25, 2014,Dec 19, 2014,   - , ,Ronda Mains,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 019,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,10818,Aug 25, 2014,Dec 19, 2014,Tue, Thu  11:00 AM - 11:50 AM, ,Maria Ortega Rojas,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 021,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8911,Aug 25, 2014,Dec 19, 2014,   - , ,Timothy Thompson,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 024,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8912,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 025,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8913,Aug 25, 2014,Dec 19, 2014,   - , , ,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 029,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8914,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 032,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8915,Aug 25, 2014,Dec 19, 2014,   - , ,Claudia Burson,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 036,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8917,Aug 25, 2014,Dec 19, 2014,   - , ,Theresa Delaplain,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 039,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8918,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Chamberlain,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 040,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8919,Aug 25, 2014,Dec 19, 2014,Tue, Thu  12:30 PM - 1:45 PM, ,Chal Ragsdale,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 045,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8921,Aug 25, 2014,Dec 19, 2014,   - , ,Tomoko Kashiwagi,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 046,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8922,Aug 25, 2014,Dec 19, 2014,   - , ,Jura Margulis,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 047,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8923,Aug 25, 2014,Dec 19, 2014,   - , ,Henry Runkles,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 051,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8924,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  2:00 PM - 2:50 PM, ,Stan Morris,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 054,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8925,Aug 25, 2014,Dec 19, 2014,   - , ,Cory Mixdorf,1/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 057,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8926,Aug 25, 2014,Dec 19, 2014,   - , ,Richard Rulli,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 061,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8927,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Pierce,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 064,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8928,Aug 25, 2014,Dec 19, 2014,   - , ,Paulo Eskitch,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 067,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,8929,Aug 25, 2014,Dec 19, 2014,Fri  3:05 PM - 5:00 PM, ,Er Gene Kahng,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 071,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,7853,Aug 25, 2014,Dec 19, 2014,   - , ,Eddie Jones,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 072,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,7866,Aug 25, 2014,Dec 19, 2014,   - , ,Moon Park,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V 073,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1 - 4,9620,Aug 25, 2014,Dec 19, 2014,   - , ,David Malis,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP415V L001,Applied Skills Voice/Instrument IV  (Sp, Su, Fa),Laboratory,Regular Academic Session,1 - 4,7593,Aug 25, 2014,Dec 19, 2014,Wed  3:05 PM - 3:55 PM, ,Ronda Mains,1/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 001,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3071,Aug 25, 2014,Dec 19, 2014,   - , ,Michael Montgomery,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 004,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3072,Aug 25, 2014,Dec 19, 2014,   - , ,Lia Uribe,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 007,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3073,Aug 25, 2014,Dec 19, 2014,   - , ,Stephen Gates,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 010,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3074,Aug 25, 2014,Dec 19, 2014,   - , ,Nophachai Cholthitchanta,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 016,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3076,Aug 25, 2014,Dec 19, 2014,   - , ,Ronda Mains,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 019,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,10819,Aug 25, 2014,Dec 19, 2014,   - , ,Maria Ortega Rojas,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 021,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3078,Aug 25, 2014,Dec 19, 2014,   - , ,Timothy Thompson,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 024,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3079,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 025,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3080,Aug 25, 2014,Dec 19, 2014,   - , , ,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 029,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3081,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 034,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3083,Aug 25, 2014,Dec 19, 2014,   - , ,Richard Salonen,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 036,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3084,Aug 25, 2014,Dec 19, 2014,   - , ,Theresa Delaplain,1/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 039,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3085,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Chamberlain,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 040,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3086,Aug 25, 2014,Dec 19, 2014,   - , ,Chal Ragsdale,1/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 045,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3088,Aug 25, 2014,Dec 19, 2014,   - , ,Tomoko Kashiwagi,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 046,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8789,Aug 25, 2014,Dec 19, 2014,   - , ,Jura Margulis,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 047,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8790,Aug 25, 2014,Dec 19, 2014,   - , ,Henry Runkles,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 051,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8791,Aug 25, 2014,Dec 19, 2014,   - , ,Stan Morris,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 054,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8792,Aug 25, 2014,Dec 19, 2014,   - , ,Cory Mixdorf,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 057,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8793,Aug 25, 2014,Dec 19, 2014,   - , ,Richard Rulli,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 061,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8794,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Pierce,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 064,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8795,Aug 25, 2014,Dec 19, 2014,   - , ,Paulo Eskitch,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 067,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8796,Aug 25, 2014,Dec 19, 2014,   - , ,Er Gene Kahng,1/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 071,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8797,Aug 25, 2014,Dec 19, 2014,   - , ,Eddie Jones,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 072,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8798,Aug 25, 2014,Dec 19, 2014,   - , ,Moon Park,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201 073,Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,9621,Aug 25, 2014,Dec 19, 2014,   - , ,David Malis,0/10,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 001,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3131,Aug 25, 2014,Dec 19, 2014,   - , ,Michael Montgomery,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 004,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3132,Aug 25, 2014,Dec 19, 2014,   - , ,Lia Uribe,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 007,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3133,Aug 25, 2014,Dec 19, 2014,   - , ,Stephen Gates,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 010,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3134,Aug 25, 2014,Dec 19, 2014,   - , ,Nophachai Cholthitchanta,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 013,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3135,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Pierce,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 016,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3136,Aug 25, 2014,Dec 19, 2014,   - , ,Ronda Mains,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 017,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3137,Aug 25, 2014,Dec 19, 2014,   - , ,Ronda Mains,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 019,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,10820,Aug 25, 2014,Dec 19, 2014,   - , ,Maria Ortega Rojas,0/12,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 021,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3138,Aug 25, 2014,Dec 19, 2014,   - , ,Timothy Thompson,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 024,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3139,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 025,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3140,Aug 25, 2014,Dec 19, 2014,   - , , ,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 029,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3141,Aug 25, 2014,Dec 19, 2014,   - , ,James Greeson,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 034,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3143,Aug 25, 2014,Dec 19, 2014,   - , ,Richard Salonen,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 036,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3144,Aug 25, 2014,Dec 19, 2014,   - , ,Theresa Delaplain,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 039,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3145,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Chamberlain,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 040,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,3146,Aug 25, 2014,Dec 19, 2014,   - , ,Chal Ragsdale,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 045,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8799,Aug 25, 2014,Dec 19, 2014,   - , ,Tomoko Kashiwagi,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 046,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8800,Aug 25, 2014,Dec 19, 2014,   - , ,Jura Margulis,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 047,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8801,Aug 25, 2014,Dec 19, 2014,   - , ,Henry Runkles,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 051,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8802,Aug 25, 2014,Dec 19, 2014,   - , ,Stan Morris,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 054,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8803,Aug 25, 2014,Dec 19, 2014,   - , ,Cory Mixdorf,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 057,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8804,Aug 25, 2014,Dec 19, 2014,   - , ,Richard Rulli,0/5,UGRD,ARSC,MUSC,FAY,course material,
Open,MUAP4201H 061,Honors Applied Recital II  (Sp, Su, Fa),Applied Instruction,Regular Academic Session,1,8805,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Pierce,0/5,UGRD,ARSC,MUSC,FAY,course material,
